PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0B211_02,TWFycw==,Trueb,F/44/P,IGPEEXHI-1t,111.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie35,True
02I11_03,TWFycw==,False#,F/44/P,IGPEEXHI-1t,117.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date956,False
02T12_01,RWFydGg=,False#,E/9/P,IGPEEXHI-1t,113.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans194,False
02E12_02,RWFydGg=,False%,F/45/P,IGPEEXHI-1t,135.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans706,False
0I213_01,RWFydGg=,Falseb,F/46/P,IGPEEXHI-1t,121.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages700,False
021I6_01,RWFydGg=,Falseh,F/40/S,55 Rpcrgx t,121.0,False,0.0,56.0,0.0,0.0,1918.0,Searla Garnes475,False
0U217_01,RWFydGg=,Falseb,F/47/P,IGPEEXHI-1t,138.0,False,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson956,False
021Y9_01,RWFydGg=,Truef,G/36/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Nica River43,True
022I0_01,RWFydGg=,Trueh,G/37/P,IGPEEXHI-1t,102.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney579,True
022U0_02,RWFydGg=,FalseZ,G/37/P,IGPEEXHI-1t,100.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney824,True
02G20_03,RWFydGg=,Trueg,G/37/P,IGPEEXHI-1t,113.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney249,False
0T220_04,RWFydGg=,Falsej,E/10/P,IGPEEXHI-1t,125.0,False,122.0,84.0,,0.0,0.0,Dont Wilsoney848,False
022C0_05,RWFydGg=,Falsef,F/48/P,IGPEEXHI-1t,116.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney80,False
0A220_06,RWFydGg=,Falsef,G/37/P,55 Rpcrgx t,101.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney405,False
0V220_07,RWFydGg=,True^,G/37/P,IGPEEXHI-1t,115.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney646,True
02O21_01,TWFycw==,False@,E/13/S,55 Rpcrgx t,121.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan937,False
0W221_02,TWFycw==,Falsea,E/13/S,IGPEEXHI-1t,123.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke540,False
022N1_03,TWFycw==,False$,E/13/S,IGPEEXHI-1t,133.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke593,False
02C21_04,TWFycw==,Truej,E/13/S,IGPEEXHI-1t,121.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke28,True
022C1_05,TWFycw==,Falsee,E/13/S,IGPEEXHI-1t,141.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke241,False
022O1_06,TWFycw==,Falsec,E/13/S,IGPEEXHI-1t,116.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke162,False
022R1_07,TWFycw==,Truei,E/13/S,IGPEEXHI-1t,142.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke486,False
02X22_01,TWFycw==,False%,F/41/S,IGPEEXHI-1t,120.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte717,False
022C2_02,TWFycw==,True!,F/41/S,IGPEEXHI-1t,124.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva435,True
02G22_03,TWFycw==,True@,E/14/S,IGPEEXHI-1t,116.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte812,True
022D3_01,RWFydGg=,Falseh,G/35/S,IGPEEXHI-1t,121.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess504,False
02C24_01,TWFycw==,False$,F/42/S,IGPEEXHI-1t,132.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen407,False
0V225_01,RWFydGg=,Trueg,G/38/P,EHD Y318.5-22,158.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis323,True
0D229_01,RWFydGg=,Falseh,F/43/S,IGPEEXHI-1t,124.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney897,False
02U31_01,TWFycw==,Falsej,F/44/S,IGPEEXHI-1t,130.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate272,False
0T232_01,RWFydGg=,Truee,G/36/S,EHD Y318.5-22,127.0,False,0.0,,0.0,0.0,0.0,Nica Bakerrison577,False
023D3_01,TWFycw==,False%,F/45/S,IGPEEXHI-1t,132.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist220,False
023A4_01,RWFydGg=,False#,F/50/P,IGPEEXHI-1t,143.0,False,,888.0,0.0,0.0,0.0,Keitha Josey511,False
02D37_01,RXVyb3Bh,Trueh,B/11/P,IGPEEXHI-1t,142.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge42,True
023R9_01,TWFycw==,Falsec,,IGPEEXHI-1t,137.0,False,637.0,0.0,0.0,92.0,319.0,Diedow Resty820,False
02R40_01,TWFycw==,True$,F/52/P,IGPEEXHI-1t,135.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie126,True
0Z241_01,RXVyb3Bh,nane,E/11/P,55 Rpcrgx t,133.0,False,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod136,False
024E2_01,,Falsei,F/46/S,IGPEEXHI-1t,118.0,False,313.0,1.0,691.0,283.0,0.0,Almone Sté254,False
024Z3_01,RWFydGg=,True^,G/37/S,IGPEEXHI-1t,121.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan95,False
0D244_01,TWFycw==,Truee,,IGPEEXHI-1t,143.0,False,0.0,0.0,0.0,0.0,0.0,Froos Sad621,True
024J4_02,TWFycw==,Trueh,F/47/S,55 Rpcrgx t,114.0,,0.0,0.0,0.0,0.0,0.0,Tous Sad948,True
024C5_01,RXVyb3Bh,Falsed,C/6/P,55 Rpcrgx t,146.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte253,True
02E45_02,RXVyb3Bh,Falsee,C/6/P,IGPEEXHI-1t,133.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte410,False
024M6_01,TWFycw==,Falsee,D/8/P,IGPEEXHI-1t,121.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa867,False
02W48_01,RXVyb3Bh,Falsed,C/10/S,IGPEEXHI-1t,133.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus723,False
02P50_01,RWFydGg=,Truea,G/38/S,EHD Y318.5-22,147.0,False,,0.0,0.0,0.0,0.0,Camily Kramosley278,False
02J51_01,,True%,C/11/S,55 Rpcrgx t,154.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive666,True
0I252_01,RWFydGg=,Falsea,F/53/P,IGPEEXHI-1t,130.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry429,False
02O53_01,RWFydGg=,False@,G/42/P,IGPEEXHI-1t,129.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner40,False
0B254_01,RWFydGg=,Falsej,F/54/P,IGPEEXHI-1t,121.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson6,True
02Z55_01,RXVyb3Bh,Truee,A/3/S,IGPEEXHI-1t,124.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious49,True
025J7_01,TWFycw==,Falsej,F/49/S,55 Rpcrgx t,121.0,False,1664.0,0.0,,0.0,0.0,Errohs Berte654,False
0G257_02,TWFycw==,Trueh,F/49/S,IGPEEXHI-1t,160.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte66,True
025L8_01,RWFydGg=,Falsed,F/50/S,IGPEEXHI-1t,122.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins301,False
02Q60_01,RXVyb3Bh,Falseg,E/16/S,IGPEEXHI-1t,126.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly509,False
02K61_01,RWFydGg=,False^,F/56/P,IGPEEXHI-1t,126.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson670,False
02C63_01,RWFydGg=,Truec,G/43/P,IGPEEXHI-1t,128.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins263,True
02P65_01,RXVyb3Bh,True^,D/8/S,IGPEEXHI-1t,139.0,False,0.0,0.0,0.0,,0.0,Etair Herpumble76,True
02W67_01,RWFydGg=,FalseZ,F/51/S,IGPEEXHI-1t,113.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett347,False
02W69_01,RWFydGg=,False%,F/52/S,55 Rpcrgx t,147.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs580,True
02X70_01,RWFydGg=,Falsej,F/59/P,IGPEEXHI-1t,163.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis906,False
02N75_01,RXVyb3Bh,True%,D/9/S,55 Rpcrgx t,,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble205,True
027M7_01,RWFydGg=,False$,F/61/P,55 Rpcrgx t,150.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield744,True
0K278_01,RWFydGg=,FalseZ,,IGPEEXHI-1t,135.0,False,0.0,0.0,0.0,888.0,,Judya Beachez802,False
02V78_02,RWFydGg=,Falsec,G/45/P,IGPEEXHI-1t,145.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez966,False
028W1_01,RWFydGg=,Falsee,F/63/P,IGPEEXHI-1t,119.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry98,True
0F282_01,RWFydGg=,Falsee,F/54/S,IGPEEXHI-1t,121.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton477,True
028U3_01,RWFydGg=,True%,G/46/P,EHD Y318.5-22,129.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin475,True
02Z83_02,RWFydGg=,Falsej,F/64/P,IGPEEXHI-1t,122.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin533,True
028K5_01,RXVyb3Bh,TrueZ,E/16/P,IGPEEXHI-1t,114.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene118,True
0G285_02,RXVyb3Bh,Truee,E/16/P,55 Rpcrgx t,142.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene207,True
028H6_01,RWFydGg=,Falsec,F/65/P,55 Rpcrgx t,157.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes696,False
02Z87_01,RXVyb3Bh,Truef,,55 Rpcrgx t,139.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Bootty858,True
028Q7_02,RXVyb3Bh,Falseb,B/12/P,IGPEEXHI-1t,128.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty7,False
02N88_01,RWFydGg=,FalseZ,F/55/S,55 Rpcrgx t,119.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez355,False
028F9_01,RXVyb3Bh,Truee,C/12/S,55 Rpcrgx t,119.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane926,True
02V90_01,RXVyb3Bh,False%,B/7/S,55 Rpcrgx t,126.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing348,True
029P0_02,RXVyb3Bh,Truee,B/7/S,IGPEEXHI-1t,117.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing749,True
02T90_03,RXVyb3Bh,nanh,B/7/S,IGPEEXHI-1t,143.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing246,True
029H0_04,RXVyb3Bh,False^,B/7/S,55 Rpcrgx t,109.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing1,True
02D91_01,RXVyb3Bh,Falsee,D/10/S,IGPEEXHI-1t,140.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril175,True
0A294_01,RXVyb3Bh,True!,B/8/S,IGPEEXHI-1t,150.0,False,0.0,0.0,0.0,,0.0,Phonons Roforhauge919,True
029N7_01,RWFydGg=,Falsec,G/47/P,IGPEEXHI-1t,124.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox794,True
02D98_01,RXVyb3Bh,Trued,A/3/P,55 Rpcrgx t,157.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter639,True
03U01_01,RWFydGg=,Trueb,,IGPEEXHI-1t,116.0,False,0.0,0.0,0.0,0.0,0.0,Margia Wriggins788,False
03P02_01,RWFydGg=,False!,F/67/P,IGPEEXHI-1t,123.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry277,False
0C303_01,,Truei,G/41/S,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander369,True
0O304_01,RXVyb3Bh,False@,E/18/S,IGPEEXHI-1t,128.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul579,False
03Q05_01,RXVyb3Bh,False^,C/7/P,55 Rpcrgx t,123.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker359,False
0E306_01,RWFydGg=,Falsef,E/19/S,IGPEEXHI-1t,123.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters457,False
03H07_01,RWFydGg=,False$,F/59/S,IGPEEXHI-1t,118.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett753,True
030S9_01,RWFydGg=,Falsed,F/60/S,IGPEEXHI-1t,118.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson828,False
03H10_01,RXVyb3Bh,FalseZ,,IGPEEXHI-1t,167.0,False,,230.0,0.0,4476.0,241.0,Naviton Coudered199,False
0K313_01,RWFydGg=,Falsei,F/68/P,EHD Y318.5-22,160.0,False,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond492,True
031M3_02,RWFydGg=,Truea,G/50/P,55 Rpcrgx t,,False,0.0,0.0,,0.0,0.0,Jona Mckinsond409,True
031E3_03,RWFydGg=,Falsee,F/68/P,55 Rpcrgx t,149.0,False,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond495,True
031O3_04,RWFydGg=,False$,G/50/P,55 Rpcrgx t,100.0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond975,True
03Z14_01,RWFydGg=,False%,G/51/P,55 Rpcrgx t,126.0,False,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders993,False
03D15_01,,True%,G/42/S,EHD Y318.5-22,135.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley713,True
03N16_01,RXVyb3Bh,Falsee,B/9/S,IGPEEXHI-1t,124.0,False,0.0,2628.0,,170.0,0.0,Hallah Sorbitter731,True
0Q316_02,RXVyb3Bh,True$,B/9/S,IGPEEXHI-1t,120.0,False,0.0,0.0,0.0,0.0,,Beneba Sorbitter997,True
03R20_01,RWFydGg=,Falsed,G/44/S,IGPEEXHI-1t,118.0,False,0.0,2.0,0.0,,0.0,Breney Bellarkerd889,False
03K20_02,RWFydGg=,Falsed,G/44/S,IGPEEXHI-1t,121.0,False,0.0,5.0,3.0,0.0,,Garley Bellarkerd316,False
0R321_01,,Falsei,F/61/S,IGPEEXHI-1t,159.0,True,1018.0,0.0,209.0,0.0,0.0,Quites Bache957,False
03O22_01,RWFydGg=,Truec,G/45/S,EHD Y318.5-22,113.0,False,0.0,0.0,0.0,0.0,0.0,Annya Blange35,False
0M324_01,RWFydGg=,True#,G/53/P,55 Rpcrgx t,143.0,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez821,False
032E6_01,RWFydGg=,True$,G/47/S,IGPEEXHI-1t,129.0,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman538,False
032Y7_01,RWFydGg=,False#,,IGPEEXHI-1t,119.0,False,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman244,True
03B30_01,RXVyb3Bh,Falsei,C/14/S,IGPEEXHI-1t,102.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced926,True
0U330_02,RXVyb3Bh,Falsea,C/14/S,IGPEEXHI-1t,132.0,False,247.0,4651.0,0.0,46.0,202.0,,True
03C30_03,RXVyb3Bh,Falsei,C/14/S,IGPEEXHI-1t,133.0,False,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced947,False
03V31_01,RWFydGg=,Falsee,F/72/P,IGPEEXHI-1t,125.0,False,0.0,0.0,251.0,0.0,552.0,Lewise Burchard17,False
03O33_01,TWFycw==,Trued,F/73/P,55 Rpcrgx t,129.0,False,0.0,0.0,0.0,0.0,0.0,Phios Melie626,True
03W34_01,TWFycw==,Falsed,F/62/S,IGPEEXHI-1t,129.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe291,False
0K336_01,RWFydGg=,Falsei,F/74/P,IGPEEXHI-1t,144.0,False,695.0,1.0,16.0,0.0,0.0,Maura Cookson327,False
0H337_01,TWFycw==,True#,F/63/S,55 Rpcrgx t,102.0,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle496,True
0W337_02,TWFycw==,Falsej,F/63/S,IGPEEXHI-1t,119.0,False,417.0,349.0,634.0,3.0,1057.0,Weros Perle129,True
03B37_03,TWFycw==,False!,F/63/S,55 Rpcrgx t,100.0,False,0.0,0.0,0.0,0.0,0.0,,True
0P338_01,RWFydGg=,Truef,G/48/S,IGPEEXHI-1t,118.0,False,0.0,0.0,,0.0,0.0,Ireen Guerson586,True
034S0_01,RXVyb3Bh,Trueg,B/10/S,55 Rpcrgx t,138.0,False,0.0,0.0,0.0,0.0,0.0,Pentard Poille805,True
034O1_01,RWFydGg=,TrueZ,G/57/P,EHD Y318.5-22,105.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey804,False
0S343_01,RWFydGg=,Falseb,F/76/P,EHD Y318.5-22,131.0,False,121.0,0.0,0.0,274.0,907.0,Meremy Salez85,False
03W45_01,TWFycw==,Truej,E/21/S,IGPEEXHI-1t,130.0,False,0.0,0.0,0.0,0.0,0.0,Berios Racke805,False
0X346_01,RWFydGg=,Trueb,G/59/P,55 Rpcrgx t,115.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Chanan831,True
0U347_01,TWFycw==,Falsee,F/64/S,IGPEEXHI-1t,127.0,False,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie318,False
034V8_01,TWFycw==,Falseg,D/12/P,IGPEEXHI-1t,122.0,False,142.0,2876.0,202.0,3.0,0.0,Stray Mane288,True
03N48_02,TWFycw==,nanZ,,IGPEEXHI-1t,136.0,False,520.0,0.0,1865.0,0.0,0.0,Weet Mane415,True
0D350_01,RWFydGg=,Truei,G/60/P,EHD Y318.5-22,114.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez701,True
035V2_01,TWFycw==,False@,F/78/P,IGPEEXHI-1t,123.0,False,2001.0,0.0,2975.0,0.0,0.0,Hits Strad588,False
03J55_01,RWFydGg=,Truei,,IGPEEXHI-1t,118.0,False,0.0,0.0,0.0,0.0,0.0,Tricky Warrison731,True
0M356_01,RXVyb3Bh,Trued,B/15/P,55 Rpcrgx t,136.0,False,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy344,True
0Q357_01,RWFydGg=,Falsec,F/65/S,IGPEEXHI-1t,141.0,False,,1198.0,0.0,124.0,572.0,Eduard Mcleaney172,False
0J358_01,RWFydGg=,Trued,G/50/S,IGPEEXHI-1t,150.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Connon369,True
0V358_02,RWFydGg=,Truej,G/50/S,EHD Y318.5-22,132.0,False,0.0,0.0,0.0,0.0,0.0,Dandy Connon937,True
035S9_01,RWFydGg=,Falsed,F/66/S,EHD Y318.5-22,126.0,False,148.0,0.0,453.0,0.0,88.0,Celine Popez823,False
0M360_01,RWFydGg=,False^,F/67/S,IGPEEXHI-1t,115.0,False,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby356,False
036R1_01,RWFydGg=,False!,F/68/S,55 Rpcrgx t,133.0,False,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer683,True
03N65_01,RWFydGg=,False#,G/51/S,55 Rpcrgx t,,False,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney288,False
036P8_01,TWFycw==,Falsec,F/82/P,IGPEEXHI-1t,126.0,False,2832.0,107.0,4447.0,15.0,4.0,Resers Perte594,False
03B68_02,TWFycw==,Truef,F/82/P,IGPEEXHI-1t,161.0,False,0.0,0.0,0.0,0.0,0.0,Batech Perte846,True
0W369_01,RWFydGg=,Falsee,G/53/S,IGPEEXHI-1t,124.0,False,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden284,True
0C370_01,RWFydGg=,Falseh,F/83/P,IGPEEXHI-1t,130.0,False,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney29,False
03E71_01,TWFycw==,TrueZ,F/84/P,IGPEEXHI-1t,124.0,False,0.0,0.0,0.0,0.0,0.0,Chrey Dutte506,True
03I72_01,RWFydGg=,Falsee,F/85/P,IGPEEXHI-1t,124.0,False,0.0,5.0,0.0,2766.0,0.0,,False
0E373_01,RWFydGg=,Trueh,G/62/P,IGPEEXHI-1t,141.0,False,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson221,False
037U5_01,RWFydGg=,False#,E/22/P,IGPEEXHI-1t,120.0,False,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton907,False
03G76_01,RWFydGg=,False@,G/54/S,IGPEEXHI-1t,122.0,False,116.0,0.0,786.0,6.0,0.0,Francy Spentley777,True
03Q77_01,RXVyb3Bh,Falsej,C/15/S,55 Rpcrgx t,163.0,False,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing703,False
0I378_01,RXVyb3Bh,False%,B/11/S,55 Rpcrgx t,118.0,False,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus986,False
0Y378_02,RXVyb3Bh,Trued,B/11/S,55 Rpcrgx t,121.0,False,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus330,True
037H8_03,RXVyb3Bh,Falseb,B/11/S,IGPEEXHI-1t,179.0,False,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus638,False
037X8_04,RXVyb3Bh,TrueZ,B/11/S,IGPEEXHI-1t,156.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus418,True
0O378_05,RXVyb3Bh,Truef,B/11/S,IGPEEXHI-1t,113.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus249,True
03K78_06,RXVyb3Bh,Falsef,B/11/S,IGPEEXHI-1t,133.0,False,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus726,False
0N378_07,RXVyb3Bh,True!,B/11/S,IGPEEXHI-1t,132.0,False,0.0,0.0,0.0,0.0,0.0,Achib Pirejus851,True
0C379_01,RWFydGg=,False$,G/63/P,IGPEEXHI-1t,131.0,False,198.0,0.0,591.0,0.0,164.0,Brita Moodson51,True
03I80_01,RXVyb3Bh,Truec,,55 Rpcrgx t,126.0,False,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid531,True
03F81_01,RXVyb3Bh,True%,B/16/P,55 Rpcrgx t,118.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked590,True
03A81_02,RXVyb3Bh,Truee,B/16/P,55 Rpcrgx t,138.0,False,0.0,0.0,,0.0,0.0,Aston Mosteraked719,True
038M2_01,,False%,G/64/P,,123.0,False,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley878,False
038P3_01,RWFydGg=,Falsei,G/55/S,IGPEEXHI-1t,128.0,False,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray105,False
03N83_02,RWFydGg=,Trueg,G/55/S,EHD Y318.5-22,134.0,False,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray90,False
038A4_01,RWFydGg=,Falseb,G/56/S,55 Rpcrgx t,100.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks711,True
03E84_02,RWFydGg=,Falsei,G/56/S,IGPEEXHI-1t,114.0,False,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks316,True
03T85_01,RWFydGg=,Falsec,G/65/P,IGPEEXHI-1t,123.0,False,13.0,747.0,0.0,0.0,128.0,Tanley Klinson997,False
038V7_01,RWFydGg=,Truee,G/66/P,IGPEEXHI-1t,149.0,False,0.0,0.0,0.0,0.0,0.0,Verek Merce173,False
03L88_01,RWFydGg=,Trueg,G/57/S,IGPEEXHI-1t,114.0,False,0.0,0.0,0.0,0.0,0.0,Fanna Sullones125,False
03M89_01,RWFydGg=,FalseZ,E/23/P,IGPEEXHI-1t,118.0,False,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez560,False
0S391_01,RXVyb3Bh,False^,C/9/P,EHD Y318.5-22,127.0,True,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney161,True
0R392_01,RWFydGg=,False!,E/24/P,IGPEEXHI-1t,148.0,False,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend865,False
039N5_01,RXVyb3Bh,Falsec,B/17/P,55 Rpcrgx t,131.0,True,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel980,False
03Q95_02,RXVyb3Bh,Falsej,B/17/P,55 Rpcrgx t,161.0,False,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel74,False
03E96_01,RWFydGg=,Truef,G/59/S,IGPEEXHI-1t,118.0,False,0.0,0.0,0.0,0.0,0.0,Brinez Robins785,True
03F97_01,TWFycw==,Trued,F/69/S,IGPEEXHI-1t,145.0,False,0.0,0.0,0.0,0.0,0.0,Graw Mepie779,True
039F8_01,TWFycw==,False^,D/13/S,IGPEEXHI-1t,122.0,False,28.0,420.0,36.0,6011.0,3.0,Wales Tité162,False
04T01_01,TWFycw==,Falsef,D/14/S,IGPEEXHI-1t,130.0,True,1056.0,0.0,0.0,0.0,0.0,Luse Pimne716,False
0K401_02,TWFycw==,Falseg,D/14/S,IGPEEXHI-1t,130.0,False,1770.0,0.0,0.0,13.0,0.0,Parney Pimne972,False
04E02_01,,Truei,D/15/S,55 Rpcrgx t,132.0,True,0.0,0.0,0.0,0.0,0.0,Teron Sageng796,True
040J3_01,TWFycw==,Falseh,D/13/P,IGPEEXHI-1t,143.0,True,353.0,896.0,0.0,0.0,2.0,Push Wate252,True
04E05_01,RWFydGg=,Falsef,F/89/P,55 Rpcrgx t,117.0,False,177.0,,0.0,310.0,7.0,Denis Flowensley335,False
040A7_01,RWFydGg=,Falsef,G/69/P,IGPEEXHI-1t,123.0,False,,21.0,0.0,0.0,1699.0,Dandy Mirez550,False
04V07_02,RWFydGg=,Falsea,F/90/P,IGPEEXHI-1t,120.0,False,0.0,465.0,0.0,5.0,223.0,Luzel Mirez170,False
04G07_03,RWFydGg=,True$,G/69/P,IGPEEXHI-1t,139.0,False,0.0,0.0,0.0,0.0,0.0,Dennya Mirez883,False
0Q408_01,TWFycw==,False$,E/25/P,IGPEEXHI-1t,135.0,False,1134.0,113.0,52.0,0.0,0.0,Cus Ble395,False
0S409_01,TWFycw==,False^,F/71/S,IGPEEXHI-1t,131.0,False,0.0,0.0,1116.0,2.0,0.0,Mats Iccle536,False
041F0_01,RWFydGg=,False@,F/72/S,55 Rpcrgx t,121.0,False,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand517,False
0Q411_01,RWFydGg=,Falsec,F/91/P,IGPEEXHI-1t,116.0,False,691.0,0.0,101.0,140.0,0.0,Benny Rushorney635,False
04C12_01,RXVyb3Bh,FalseZ,C/11/P,IGPEEXHI-1t,160.0,False,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly148,True
04I13_01,RWFydGg=,Falseb,F/92/P,IGPEEXHI-1t,118.0,False,0.0,157.0,0.0,352.0,60.0,Elina Steinardson40,False
